CustomerID,CustomerName,DOB,Email,Region,AnnualIncome,RiskBand
C000360,Customer 0360,1993-10-25,customer360@example.co.uk,Midlands,34026,Medium
C000361,Customer 0361,1991-03-24,customer361@example.co.uk,South West,77028,Low
C000362,Customer 0362,2009-08-17,customer362@example.co.uk,North West,62846,Medium
C000363,Customer 0363,1991-02-23,customer363@example.co.uk,South East,33135,High
C000364,Customer 0364,1996-05-16,customer364@example.co.uk,Midlands,28522,Medium
C000365,Customer 0365,2003-12-30,customer365@example.co.uk,Midlands,77576,Low
C000366,Customer 0366,2007-02-24,customer366@example.co.uk,London,57804,Low
C000367,Customer 0367,1996-11-14,customer367@example.co.uk,Scotland,67242,Low
C000368,Customer 0368,1998-01-01,customer368@example.co.uk,London,85783,Low
C000369,Customer 0369,2011-01-19,customer369@example.co.uk,London,50903,Low
C000370,Customer 0370,1993-08-22,customer370@example.co.uk,Wales,23007,Low
C000371,Customer 0371,1997-02-24,customer371@example.co.uk,South West,39987,Medium
C000372,Customer 0372,2003-06-26,customer372@example.co.uk,South East,37726,Low
C000373,Customer 0373,2015-09-24,customer373@example.co.uk,South East,38932,Low
C000374,Customer 0374,2014-02-18,customer374@example.co.uk,Wales,87570,Medium
C000375,Customer 0375,1986-01-24,customer375@example.co.uk,Midlands,68421,Low
C000376,Customer 0376,1987-08-29,customer376@example.co.uk,Wales,24456,Low
C000377,Customer 0377,2009-11-20,customer377@example.co.uk,Midlands,63033,Medium
C000378,Customer 0378,2002-05-03,customer378@example.co.uk,London,76747,Low
C000379,Customer 0379,2011-11-23,customer379@example.co.uk,Midlands,64568,Low
C000380,Customer 0380,1988-11-30,customer380@example.co.uk,South East,69428,Low
C000381,Customer 0381,2007-09-02,customer381@example.co.uk,London,79104,Medium
C000382,Customer 0382,1999-05-25,customer382@example.co.uk,South East,73873,High
C000383,Customer 0383,1987-08-05,customer383@example.co.uk,North West,65655,Medium
C000384,Customer 0384,1992-11-11,customer384@example.co.uk,Wales,36945,Low
C000385,Customer 0385,2013-02-12,customer385@example.co.uk,Wales,67793,Low
C000386,Customer 0386,1990-09-26,customer386@example.co.uk,South West,41358,Low
C000387,Customer 0387,1991-01-09,customer387@example.co.uk,Wales,47856,Low
C000388,Customer 0388,2012-05-02,customer388@example.co.uk,Midlands,31876,Low
C000389,Customer 0389,2010-02-28,customer389@example.co.uk,Midlands,82811,Medium
C000390,Customer 0390,2012-04-20,customer390@example.co.uk,South West,64363,Medium
C000391,Customer 0391,2005-03-14,customer391@example.co.uk,Midlands,41786,Low
C000392,Customer 0392,2010-09-11,customer392@example.co.uk,London,61691,Medium
C000393,Customer 0393,1998-02-02,customer393@example.co.uk,Midlands,68129,Low
C000394,Customer 0394,2000-09-15,customer394@example.co.uk,Wales,81233,Low
C000395,Customer 0395,1988-03-20,customer395@example.co.uk,North West,59627,Low
C000396,Customer 0396,2010-03-14,customer396@example.co.uk,North West,88462,Low
C000397,Customer 0397,2009-10-23,customer397@example.co.uk,Scotland,27376,Low
C000398,Customer 0398,2005-07-02,customer398@example.co.uk,North West,46672,Low
C000399,Customer 0399,2004-05-17,customer399@example.co.uk,London,41773,High
C000400,Customer 0400,1987-12-13,customer400@example.co.uk,North West,67015,High
C000401,Customer 0401,2015-11-28,customer401@example.co.uk,Midlands,44617,Low
C000402,Customer 0402,2011-07-10,customer402@example.co.uk,South East,79595,Low
C000403,Customer 0403,1996-11-08,customer403@example.co.uk,Midlands,69696,Low
C000404,Customer 0404,2014-08-15,customer404@example.co.uk,North West,75578,Medium
C000405,Customer 0405,2013-03-15,customer405@example.co.uk,South West,28863,Medium
C000406,Customer 0406,2009-03-12,customer406@example.co.uk,Scotland,30639,Low
C000407,Customer 0407,2016-08-18,customer407@example.co.uk,Wales,72667,Low
C000408,Customer 0408,2010-04-22,customer408@example.co.uk,Scotland,41709,Low
C000409,Customer 0409,1998-01-30,customer409@example.co.uk,Scotland,40537,High
C000410,Customer 0410,2015-12-18,customer410@example.co.uk,London,73374,Low
C000411,Customer 0411,2013-01-11,customer411@example.co.uk,Wales,62577,Medium
C000412,Customer 0412,2014-03-24,customer412@example.co.uk,Scotland,65054,Medium
C000413,Customer 0413,2014-03-29,customer413@example.co.uk,Midlands,90995,Low
C000414,Customer 0414,2000-06-06,customer414@example.co.uk,South West,88648,Low
C000415,Customer 0415,1999-06-30,customer415@example.co.uk,Wales,45627,High
C000416,Customer 0416,1990-05-03,customer416@example.co.uk,South East,85736,Low
C000417,Customer 0417,1988-09-14,customer417@example.co.uk,North West,32114,Low
C000418,Customer 0418,2007-10-14,customer418@example.co.uk,London,92748,Medium
C000419,Customer 0419,2011-11-21,customer419@example.co.uk,South East,66140,High
C000420,Customer 0420,1992-04-11,customer420@example.co.uk,Wales,71377,Low
C000421,Customer 0421,1986-02-15,customer421@example.co.uk,Midlands,43697,Medium
C000422,Customer 0422,1994-10-27,customer422@example.co.uk,Midlands,69749,Medium
C000423,Customer 0423,2004-04-21,customer423@example.co.uk,South East,59346,Medium
C000424,Customer 0424,2005-03-16,customer424@example.co.uk,Wales,91993,Low
C000425,Customer 0425,2009-10-02,customer425@example.co.uk,Midlands,47430,Low
C000426,Customer 0426,2001-04-18,customer426@example.co.uk,North West,82513,Medium
C000427,Customer 0427,1991-06-09,customer427@example.co.uk,Wales,91135,Low
C000428,Customer 0428,1990-05-17,customer428@example.co.uk,Wales,48174,Medium
C000429,Customer 0429,2005-09-21,customer429@example.co.uk,Wales,54768,Low
C000430,Customer 0430,1988-10-07,customer430@example.co.uk,Scotland,70655,Medium
C000431,Customer 0431,1996-12-14,customer431@example.co.uk,London,89621,Medium
C000432,Customer 0432,2007-03-12,customer432@example.co.uk,South East,43012,Low
C000433,Customer 0433,1994-02-15,customer433@example.co.uk,Wales,79340,Low
C000434,Customer 0434,1985-05-12,customer434@example.co.uk,Midlands,81130,High
C000435,Customer 0435,2000-12-09,customer435@example.co.uk,South East,28980,Low
C000436,Customer 0436,2000-12-25,customer436@example.co.uk,South East,72615,High
C000437,Customer 0437,1988-08-11,customer437@example.co.uk,Wales,25694,Low
C000438,Customer 0438,1990-05-04,customer438@example.co.uk,London,65947,Medium
C000439,Customer 0439,2005-05-11,customer439@example.co.uk,Scotland,59601,High
C000440,Customer 0440,2005-03-17,customer440@example.co.uk,Midlands,40191,Medium
C000441,Customer 0441,1985-01-07,customer441@example.co.uk,South West,22688,High
C000442,Customer 0442,2008-10-13,customer442@example.co.uk,Scotland,50266,Medium
C000443,Customer 0443,1997-02-02,customer443@example.co.uk,South East,91176,Low
C000444,Customer 0444,1994-11-11,customer444@example.co.uk,Midlands,61472,Low
C000445,Customer 0445,2006-08-03,customer445@example.co.uk,North West,81914,Low
C000446,Customer 0446,2007-04-14,customer446@example.co.uk,North West,92261,Low
C000447,Customer 0447,1997-03-26,customer447@example.co.uk,Midlands,53711,Medium
C000448,Customer 0448,1994-12-16,customer448@example.co.uk,North West,22205,Medium
C000449,Customer 0449,2014-02-21,customer449@example.co.uk,London,76600,Low
C000450,Customer 0450,1987-03-15,customer450@example.co.uk,North West,90614,High
C000451,Customer 0451,2006-12-08,customer451@example.co.uk,North West,93313,Low
C000452,Customer 0452,2005-04-03,customer452@example.co.uk,London,24665,Low
C000453,Customer 0453,1995-07-18,customer453@example.co.uk,Scotland,72709,High
C000454,Customer 0454,1987-03-13,customer454@example.co.uk,South West,24128,Low
C000455,Customer 0455,2012-05-07,customer455@example.co.uk,London,53604,Medium
C000456,Customer 0456,1999-12-21,customer456@example.co.uk,North West,65583,Low
C000457,Customer 0457,1992-01-08,customer457@example.co.uk,Wales,66374,Medium
C000458,Customer 0458,2005-08-19,customer458@example.co.uk,Scotland,82899,High
C000459,Customer 0459,1986-12-30,customer459@example.co.uk,Scotland,45891,Medium
C000460,Customer 0460,1993-03-17,customer460@example.co.uk,London,81988,Low
C000461,Customer 0461,1998-04-28,customer461@example.co.uk,South West,48144,High
C000462,Customer 0462,2008-07-11,customer462@example.co.uk,Midlands,89552,Low
C000463,Customer 0463,2013-03-08,customer463@example.co.uk,South East,55202,Low
C000464,Customer 0464,1986-04-24,customer464@example.co.uk,Wales,59501,Low
C000465,Customer 0465,2000-09-03,customer465@example.co.uk,Midlands,65506,Low
C000466,Customer 0466,2001-07-05,customer466@example.co.uk,South West,74431,Medium
C000467,Customer 0467,2006-06-26,customer467@example.co.uk,South West,46486,Low
C000468,Customer 0468,1987-11-15,customer468@example.co.uk,Scotland,90062,Low
C000469,Customer 0469,2011-03-11,customer469@example.co.uk,Wales,77640,Low
C000470,Customer 0470,1998-07-29,customer470@example.co.uk,London,45652,Low
C000471,Customer 0471,1997-06-05,customer471@example.co.uk,South West,32494,Low
C000472,Customer 0472,2003-04-13,customer472@example.co.uk,South East,80447,Medium
C000473,Customer 0473,1986-01-24,customer473@example.co.uk,Scotland,80183,Low
C000474,Customer 0474,2003-09-05,customer474@example.co.uk,South West,68210,Medium
C000475,Customer 0475,2012-10-06,customer475@example.co.uk,Midlands,29518,Low
C000476,Customer 0476,2014-08-23,customer476@example.co.uk,South East,69619,Low
C000477,Customer 0477,2011-06-03,customer477@example.co.uk,Scotland,26081,Low
C000478,Customer 0478,1987-03-08,customer478@example.co.uk,South East,79432,Low
C000479,Customer 0479,2009-08-11,customer479@example.co.uk,London,70015,Low
C000480,Customer 0480,2000-10-21,customer480@example.co.uk,South West,42111,Medium
C000481,Customer 0481,2009-11-29,customer481@example.co.uk,South East,80188,Medium
C000482,Customer 0482,1998-04-08,customer482@example.co.uk,Scotland,91397,Low
C000483,Customer 0483,1989-04-03,customer483@example.co.uk,London,58528,Low
C000484,Customer 0484,2001-07-11,customer484@example.co.uk,North West,46385,Low
C000485,Customer 0485,1995-11-04,customer485@example.co.uk,Scotland,37435,Low
C000486,Customer 0486,2011-08-12,customer486@example.co.uk,South West,80493,Low
C000487,Customer 0487,1990-04-03,customer487@example.co.uk,Wales,86382,Low
C000488,Customer 0488,2016-03-01,customer488@example.co.uk,Midlands,31706,Low
C000489,Customer 0489,1998-07-03,customer489@example.co.uk,Scotland,33506,Medium
C000490,Customer 0490,2008-11-02,customer490@example.co.uk,North West,67537,Medium
C000491,Customer 0491,1991-03-26,customer491@example.co.uk,Scotland,60058,High
C000492,Customer 0492,2006-12-27,customer492@example.co.uk,South East,44818,Medium
C000493,Customer 0493,1990-05-25,customer493@example.co.uk,South East,37907,High
C000494,Customer 0494,2009-01-07,customer494@example.co.uk,North West,86752,Low
C000495,Customer 0495,2008-11-29,customer495@example.co.uk,South East,70353,Low
C000496,Customer 0496,2002-01-10,customer496@example.co.uk,Scotland,33300,Low
C000497,Customer 0497,2002-07-14,customer497@example.co.uk,Wales,84739,Low
C000498,Customer 0498,1998-05-22,customer498@example.co.uk,Scotland,31666,Low
C000499,Customer 0499,2014-09-03,customer499@example.co.uk,North West,31720,Low
C000500,Customer 0500,2008-11-23,customer500@example.co.uk,Scotland,67156,Low
C000501,Customer 0501,1989-12-15,customer501@example.co.uk,Midlands,45850,Medium
C000502,Customer 0502,1986-08-26,customer502@example.co.uk,Wales,87911,High
C000503,Customer 0503,1997-10-22,customer503@example.co.uk,South East,38274,Low
C000504,Customer 0504,2015-12-26,customer504@example.co.uk,South East,43229,Low
C000505,Customer 0505,2007-06-11,customer505@example.co.uk,South West,67353,High
C000506,Customer 0506,2012-08-26,customer506@example.co.uk,North West,32336,Low
C000507,Customer 0507,1997-10-01,customer507@example.co.uk,North West,57972,Low
C000508,Customer 0508,2012-12-01,customer508@example.co.uk,South East,91924,Low
C000509,Customer 0509,2012-03-06,customer509@example.co.uk,Scotland,42210,Low
C000510,Customer 0510,2009-06-13,customer510@example.co.uk,London,66252,Medium
C000511,Customer 0511,2012-12-09,customer511@example.co.uk,Wales,25718,Low
C000512,Customer 0512,2009-10-30,customer512@example.co.uk,Midlands,56688,Medium
C000513,Customer 0513,2012-04-19,customer513@example.co.uk,North West,25969,Low
C000514,Customer 0514,1997-09-19,customer514@example.co.uk,Midlands,59967,Medium
C000515,Customer 0515,2014-11-22,customer515@example.co.uk,Midlands,54096,Medium
C000516,Customer 0516,2015-01-21,customer516@example.co.uk,London,60985,Low
C000517,Customer 0517,2005-11-20,customer517@example.co.uk,Midlands,42719,Low
C000518,Customer 0518,1990-08-11,customer518@example.co.uk,South West,48741,Low
C000519,Customer 0519,1999-08-29,customer519@example.co.uk,Midlands,63853,Medium
C000520,Customer 0520,2007-04-08,customer520@example.co.uk,North West,39139,Medium
C000521,Customer 0521,2005-02-02,customer521@example.co.uk,London,35917,Low
C000522,Customer 0522,1990-06-27,customer522@example.co.uk,London,57058,Low
C000523,Customer 0523,2001-05-25,customer523@example.co.uk,Wales,28632,Low
C000524,Customer 0524,1991-05-01,customer524@example.co.uk,Wales,76805,Low
C000525,Customer 0525,2016-07-06,customer525@example.co.uk,South West,64917,High
C000526,Customer 0526,2006-07-08,customer526@example.co.uk,North West,46881,Medium
C000527,Customer 0527,1998-01-03,customer527@example.co.uk,Midlands,83186,Low
C000528,Customer 0528,2001-10-21,customer528@example.co.uk,North West,25037,Low
C000529,Customer 0529,1993-10-25,customer529@example.co.uk,North West,81930,High
C000530,Customer 0530,1996-10-14,customer530@example.co.uk,Midlands,68254,Low
C000531,Customer 0531,1984-07-13,customer531@example.co.uk,Wales,83680,Low
C000532,Customer 0532,1996-01-12,customer532@example.co.uk,Scotland,36089,Low
C000533,Customer 0533,2000-07-31,customer533@example.co.uk,London,69943,Medium
C000534,Customer 0534,2009-05-14,customer534@example.co.uk,South East,74505,Low
C000535,Customer 0535,1987-06-19,customer535@example.co.uk,Midlands,69516,Medium
C000536,Customer 0536,2008-10-30,customer536@example.co.uk,South West,88093,Low
C000537,Customer 0537,1988-07-03,customer537@example.co.uk,Midlands,37572,Low
C000538,Customer 0538,1999-05-18,customer538@example.co.uk,North West,70915,Medium
C000539,Customer 0539,1993-02-04,customer539@example.co.uk,North West,69920,Medium
C000540,Customer 0540,1985-12-21,customer540@example.co.uk,London,88731,Low
C000541,Customer 0541,1999-02-08,customer541@example.co.uk,Wales,27100,Low
C000542,Customer 0542,1990-11-06,customer542@example.co.uk,North West,84094,Low
C000543,Customer 0543,2011-09-01,customer543@example.co.uk,South West,89568,Low
C000544,Customer 0544,2011-10-27,customer544@example.co.uk,Scotland,43299,Low
C000545,Customer 0545,2006-12-03,customer545@example.co.uk,Wales,61221,Medium
C000546,Customer 0546,2015-12-16,customer546@example.co.uk,North West,88809,Low
C000547,Customer 0547,1984-11-29,customer547@example.co.uk,South West,61294,Low
C000548,Customer 0548,2002-11-07,customer548@example.co.uk,North West,65416,Medium
C000549,Customer 0549,2016-09-13,customer549@example.co.uk,Wales,62327,Medium
C000550,Customer 0550,1996-01-29,customer550@example.co.uk,Scotland,25492,Medium
C000551,Customer 0551,2010-05-05,customer551@example.co.uk,Midlands,51824,Medium
C000552,Customer 0552,2016-07-07,customer552@example.co.uk,North West,44349,Low
C000553,Customer 0553,2014-09-14,customer553@example.co.uk,South East,71832,Low
C000554,Customer 0554,2015-08-04,customer554@example.co.uk,London,26138,Medium
C000555,Customer 0555,1998-03-28,customer555@example.co.uk,Midlands,47006,Low
C000556,Customer 0556,1993-04-24,customer556@example.co.uk,Midlands,41848,Low
C000557,Customer 0557,2005-04-27,customer557@example.co.uk,Wales,87774,Medium
C000558,Customer 0558,2007-06-08,customer558@example.co.uk,South East,30163,Medium
C000559,Customer 0559,2005-08-16,customer559@example.co.uk,North West,64604,High
C000560,Customer 0560,1991-12-08,customer560@example.co.uk,Midlands,71391,Low
C000561,Customer 0561,2000-01-22,customer561@example.co.uk,Scotland,91878,Low
C000562,Customer 0562,1992-10-16,customer562@example.co.uk,South East,56650,Medium
C000563,Customer 0563,1994-04-03,customer563@example.co.uk,South West,58569,Medium
C000564,Customer 0564,2015-02-16,customer564@example.co.uk,Scotland,59880,Medium
C000565,Customer 0565,1999-10-24,customer565@example.co.uk,North West,86094,Low
C000566,Customer 0566,2009-11-21,customer566@example.co.uk,Scotland,57842,Low
C000567,Customer 0567,2001-11-12,customer567@example.co.uk,Wales,93197,Low
C000568,Customer 0568,1990-09-26,customer568@example.co.uk,South West,67237,High
C000569,Customer 0569,2016-03-14,customer569@example.co.uk,London,27513,Low
